ip.src,ip.dst,ip.proto,eth.src,eth.dst,ipv6.src,ipv6.dst,ip.ttl,ip.id,ip.hdr_len,ip.len,ip.flags.df,tcp.stream,tcp.time_delta,tcp.time_relative,tcp.analysis.initial_rtt,tcp.flags,tcp.window_size_value,tcp.hdr_len,tcp.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,udp.stream,udp.length,icmp.length,http.request.method,http.response.code,http.content_length,ip.ttl
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4195,20,52,1,145,0.000000000,0.000000000,,0x0002,64240,32,0,58822,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4199,20,52,1,143,0.000254000,0.000254000,,0x0002,64240,32,0,58824,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4199,20,52,1,143,0.000000000,0.000254000,,0x0002,64240,32,0,58824,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419e,20,52,1,146,0.000000000,0.000000000,,0x0002,64240,32,0,59710,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419e,20,52,1,146,0.000000000,0.000000000,,0x0002,64240,32,0,59710,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18b,20,40,0,147,0.000000000,0.000000000,,0x0014,14600,20,0,80,58825,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18b,20,40,0,147,0.000000000,0.000000000,,0x0014,14600,20,0,80,58825,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18c,20,40,0,148,0.000000000,0.000000000,,0x0014,14600,20,0,80,59707,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18c,20,40,0,148,0.000000000,0.000000000,,0x0014,14600,20,0,80,59707,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4198,20,52,1,149,0.000000000,0.000000000,,0x0002,64240,32,0,58823,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x4198,20,52,1,149,0.000000000,0.000000000,,0x0002,64240,32,0,58823,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd185,20,40,0,145,0.000025000,0.000025000,0.000025000,0x0014,14600,20,0,80,58822,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd185,20,40,0,145,0.000000000,0.000025000,,0x0014,14600,20,0,80,58822,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd189,20,40,0,150,0.000000000,0.000000000,,0x0014,14600,20,0,80,59708,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd189,20,40,0,150,0.000000000,0.000000000,,0x0014,14600,20,0,80,59708,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419b,20,52,1,147,0.000025000,0.000025000,,0x0002,64240,32,0,58825,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419b,20,52,1,147,0.000000000,0.000025000,,0x0002,64240,32,0,58825,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd183,20,40,0,140,0.000310000,0.000310000,0.000310000,0x0014,14600,20,0,80,60585,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18d,20,40,0,146,0.000060000,0.000060000,0.000060000,0x0014,14600,20,0,80,59710,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd183,20,40,0,140,0.000000000,0.000310000,,0x0014,14600,20,0,80,60585,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18d,20,40,0,146,0.000000000,0.000060000,,0x0014,14600,20,0,80,59710,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419a,20,52,1,150,0.000031000,0.000031000,,0x0002,64240,32,0,59708,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419a,20,52,1,150,0.000000000,0.000031000,,0x0002,64240,32,0,59708,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd186,20,40,0,142,0.000310000,0.000310000,0.000310000,0x0014,14600,20,0,80,59709,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd186,20,40,0,142,0.000000000,0.000310000,,0x0014,14600,20,0,80,59709,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd187,20,40,0,149,0.000031000,0.000031000,0.000031000,0x0014,14600,20,0,80,58823,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd187,20,40,0,149,0.000000000,0.000031000,,0x0014,14600,20,0,80,58823,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419d,20,52,1,148,0.000056000,0.000056000,,0x0002,64240,32,0,59707,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419d,20,52,1,148,0.000000000,0.000056000,,0x0002,64240,32,0,59707,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419f,20,52,1,151,0.000000000,0.000000000,,0x0002,64240,32,0,59711,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x419f,20,52,1,151,0.000000000,0.000000000,,0x0002,64240,32,0,59711,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a1,20,52,1,152,0.000000000,0.000000000,,0x0002,64240,32,0,59714,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a1,20,52,1,152,0.000000000,0.000000000,,0x0002,64240,32,0,59714,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a3,20,52,1,153,0.000000000,0.000000000,,0x0002,64240,32,0,59713,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a3,20,52,1,153,0.000000000,0.000000000,,0x0002,64240,32,0,59713,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a0,20,52,1,154,0.000000000,0.000000000,,0x0002,64240,32,0,59712,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a0,20,52,1,154,0.000000000,0.000000000,,0x0002,64240,32,0,59712,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a2,20,52,1,155,0.000000000,0.000000000,,0x0002,64240,32,0,58826,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a2,20,52,1,155,0.000000000,0.000000000,,0x0002,64240,32,0,58826,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18e,20,40,0,151,0.000157000,0.000157000,0.000157000,0x0014,14600,20,0,80,59711,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18e,20,40,0,151,0.000000000,0.000157000,,0x0014,14600,20,0,80,59711,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd190,20,40,0,152,0.000204000,0.000204000,0.000204000,0x0014,14600,20,0,80,59714,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd190,20,40,0,152,0.000000000,0.000204000,,0x0014,14600,20,0,80,59714,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18f,20,40,0,154,0.000183000,0.000183000,0.000183000,0x0014,14600,20,0,80,59712,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd18f,20,40,0,154,0.000000000,0.000183000,,0x0014,14600,20,0,80,59712,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd191,20,40,0,155,0.000276000,0.000276000,0.000276000,0x0014,14600,20,0,80,58826,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd191,20,40,0,155,0.000000000,0.000276000,,0x0014,14600,20,0,80,58826,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd192,20,40,0,153,0.000307000,0.000307000,0.000307000,0x0014,14600,20,0,80,59713,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd192,20,40,0,153,0.000000000,0.000307000,,0x0014,14600,20,0,80,59713,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a4,20,52,1,156,0.000000000,0.000000000,,0x0002,64240,32,0,60586,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a4,20,52,1,156,0.000000000,0.000000000,,0x0002,64240,32,0,60586,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd193,20,40,0,156,0.000091000,0.000091000,0.000091000,0x0014,14600,20,0,80,60586,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd193,20,40,0,156,0.000000000,0.000091000,,0x0014,14600,20,0,80,60586,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a5,20,52,1,157,0.000000000,0.000000000,,0x0002,64240,32,0,58827,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a5,20,52,1,157,0.000000000,0.000000000,,0x0002,64240,32,0,58827,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a6,20,52,1,158,0.000000000,0.000000000,,0x0002,64240,32,0,58828,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a6,20,52,1,158,0.000048000,0.000048000,,0x0002,64240,32,0,58828,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a7,20,52,1,159,0.000000000,0.000000000,,0x0002,64240,32,0,59716,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a7,20,52,1,159,0.000000000,0.000000000,,0x0002,64240,32,0,59716,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a8,20,52,1,160,0.000000000,0.000000000,,0x0002,64240,32,0,59715,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a8,20,52,1,160,0.000000000,0.000000000,,0x0002,64240,32,0,59715,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd194,20,40,0,157,0.000137000,0.000137000,0.000137000,0x0014,14600,20,0,80,58827,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd194,20,40,0,157,0.000000000,0.000137000,,0x0014,14600,20,0,80,58827,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd195,20,40,0,158,0.000133000,0.000181000,0.000133000,0x0014,14600,20,0,80,58828,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd195,20,40,0,158,0.000000000,0.000181000,,0x0014,14600,20,0,80,58828,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd197,20,40,0,160,0.000180000,0.000180000,0.000180000,0x0014,14600,20,0,80,59715,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd197,20,40,0,160,0.000045000,0.000225000,,0x0014,14600,20,0,80,59715,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd196,20,40,0,159,0.000263000,0.000263000,0.000263000,0x0014,14600,20,0,80,59716,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd196,20,40,0,159,0.000000000,0.000263000,,0x0014,14600,20,0,80,59716,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a9,20,52,1,161,0.000000000,0.000000000,,0x0002,64240,32,0,60587,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41a9,20,52,1,161,0.000000000,0.000000000,,0x0002,64240,32,0,60587,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd198,20,40,0,161,0.000078000,0.000078000,0.000078000,0x0014,14600,20,0,80,60587,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd198,20,40,0,161,0.000000000,0.000078000,,0x0014,14600,20,0,80,60587,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41aa,20,52,1,162,0.000000000,0.000000000,,0x0002,64240,32,0,60588,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41aa,20,52,1,162,0.000000000,0.000000000,,0x0002,64240,32,0,60588,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd199,20,40,0,162,0.000158000,0.000158000,0.000158000,0x0014,14600,20,0,80,60588,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd199,20,40,0,162,0.000000000,0.000158000,,0x0014,14600,20,0,80,60588,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ab,20,52,1,163,0.000000000,0.000000000,,0x0002,64240,32,0,58830,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ab,20,52,1,163,0.000000000,0.000000000,,0x0002,64240,32,0,58830,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ad,20,52,1,164,0.000000000,0.000000000,,0x0002,64240,32,0,59717,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ad,20,52,1,164,0.000000000,0.000000000,,0x0002,64240,32,0,59717,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41af,20,52,1,165,0.000000000,0.000000000,,0x0002,64240,32,0,59718,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41af,20,52,1,165,0.000000000,0.000000000,,0x0002,64240,32,0,59718,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ac,20,52,1,166,0.000000000,0.000000000,,0x0002,64240,32,0,59719,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ac,20,52,1,166,0.000000000,0.000000000,,0x0002,64240,32,0,59719,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ae,20,52,1,167,0.000000000,0.000000000,,0x0002,64240,32,0,58829,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ae,20,52,1,167,0.000000000,0.000000000,,0x0002,64240,32,0,58829,80,,,,,,,,,128
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19a,20,40,0,166,0.000019000,0.000019000,0.000019000,0x0014,14600,20,0,80,59719,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19a,20,40,0,166,0.000000000,0.000019000,,0x0014,14600,20,0,80,59719,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19d,20,40,0,167,0.000145000,0.000145000,0.000145000,0x0014,14600,20,0,80,58829,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19b,20,40,0,163,0.000223000,0.000223000,0.000223000,0x0014,14600,20,0,80,58830,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19d,20,40,0,167,0.000000000,0.000145000,,0x0014,14600,20,0,80,58829,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19b,20,40,0,163,0.000000000,0.000223000,,0x0014,14600,20,0,80,58830,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19c,20,40,0,164,0.000205000,0.000205000,0.000205000,0x0014,14600,20,0,80,59717,,,,,,,,,255
192.168.18.15,192.168.18.125,6,78:c1:ae:5a:ef:b1,c8:5b:76:8d:85:50,,,,0xd19c,20,40,0,164,0.000000000,0.000205000,,0x0014,14600,20,0,80,59717,,,,,,,,,255
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b0,20,52,1,168,0.000000000,0.000000000,,0x0002,64240,32,0,58832,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b0,20,52,1,168,0.000000000,0.000000000,,0x0002,64240,32,0,58832,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b1,20,52,1,169,0.000000000,0.000000000,,0x0002,64240,32,0,59720,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b1,20,52,1,169,0.000000000,0.000000000,,0x0002,64240,32,0,59720,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b3,20,52,1,170,0.000000000,0.000000000,,0x0002,64240,32,0,58831,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b3,20,52,1,170,0.000000000,0.000000000,,0x0002,64240,32,0,58831,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b2,20,52,1,171,0.000000000,0.000000000,,0x0002,64240,32,0,59721,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b2,20,52,1,171,0.000000000,0.000000000,,0x0002,64240,32,0,59721,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b4,20,52,1,172,0.000000000,0.000000000,,0x0002,64240,32,0,58833,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b4,20,52,1,172,0.000000000,0.000000000,,0x0002,64240,32,0,58833,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b5,20,52,1,173,0.000000000,0.000000000,,0x0002,64240,32,0,59722,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b5,20,52,1,173,0.000000000,0.000000000,,0x0002,64240,32,0,59722,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b6,20,52,1,174,0.000000000,0.000000000,,0x0002,64240,32,0,58834,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b6,20,52,1,174,0.000000000,0.000000000,,0x0002,64240,32,0,58834,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b7,20,52,1,175,0.000000000,0.000000000,,0x0002,64240,32,0,59723,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b7,20,52,1,175,0.000000000,0.000000000,,0x0002,64240,32,0,59723,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b8,20,52,1,176,0.000000000,0.000000000,,0x0002,64240,32,0,59725,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b8,20,52,1,176,0.000000000,0.000000000,,0x0002,64240,32,0,59725,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b9,20,52,1,177,0.000000000,0.000000000,,0x0002,64240,32,0,59724,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41b9,20,52,1,177,0.000000000,0.000000000,,0x0002,64240,32,0,59724,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ba,20,52,1,178,0.000000000,0.000000000,,0x0002,64240,32,0,59726,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41ba,20,52,1,178,0.000000000,0.000000000,,0x0002,64240,32,0,59726,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bb,20,52,1,179,0.000000000,0.000000000,,0x0002,64240,32,0,60589,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bb,20,52,1,179,0.000000000,0.000000000,,0x0002,64240,32,0,60589,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bc,20,52,1,180,0.000000000,0.000000000,,0x0002,64240,32,0,60590,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bc,20,52,1,180,0.000000000,0.000000000,,0x0002,64240,32,0,60590,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bd,20,52,1,181,0.000000000,0.000000000,,0x0002,64240,32,0,59727,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bd,20,52,1,181,0.000045000,0.000045000,,0x0002,64240,32,0,59727,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bf,20,52,1,182,0.000000000,0.000000000,,0x0002,64240,32,0,59728,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41bf,20,52,1,182,0.000000000,0.000000000,,0x0002,64240,32,0,59728,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41be,20,52,1,183,0.000000000,0.000000000,,0x0002,64240,32,0,55947,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41be,20,52,1,183,0.000000000,0.000000000,,0x0002,64240,32,0,55947,80,,,,,,,,,128
192.168.18.125,192.168.18.15,6,c8:5b:76:8d:85:50,78:c1:ae:5a:ef:b1,,,,0x41c1,20,52,1,184,0.000000000,0.000000000,,0x0002,64240,32,0,59729,80,,,,,,,,,128
